ID,age,income,hispanic,State
27313,28,870000,TRUE,New Mexico
27314,52,470000,TRUE,Vermont
27315,38,950000,TRUE,Kentucky
27316,21,340000,TRUE,Hawaii
27317,95,80000,TRUE,South Dakota
27318,76,870000,TRUE,Louisiana
27319,62,660000,FALSE,Oregon
27320,97,970000,FALSE,Missouri
27321,70,340000,TRUE,Louisiana
27322,90,580000,FALSE,Nebraska
27323,50,490000,FALSE,Maine
27324,92,670000,TRUE,North Carolina
27325,45,360000,FALSE,Alabama
27326,64,590000,FALSE,Arizona
27327,87,230000,TRUE,Maryland
27328,44,110000,TRUE,Iowa
27329,63,730000,TRUE,South Carolina
27330,42,330000,FALSE,New Hampshire
27331,30,600000,FALSE,Washington
27332,75,720000,FALSE,Alabama
27333,85,150000,FALSE,West Virginia
27334,31,510000,FALSE,Oregon
27335,43,770000,FALSE,South Dakota
27336,73,170000,FALSE,Iowa
27337,22,880000,FALSE,Kansas
27338,65,130000,TRUE,Rhode Island
27339,43,440000,FALSE,Ohio
27340,44,810000,TRUE,Minnesota
27341,45,30000,FALSE,Wyoming
27342,48,820000,FALSE,Oregon
27343,33,40000,FALSE,Georgia
27344,48,380000,TRUE,North Carolina
27345,24,970000,FALSE,Nebraska
27346,97,710000,TRUE,New Jersey
27347,55,720000,FALSE,Kentucky
27348,82,570000,FALSE,Wisconsin
27349,34,820000,TRUE,Colorado
27350,36,340000,TRUE,Virginia
27351,80,700000,TRUE,Michigan
27352,77,160000,TRUE,Hawaii
27353,77,750000,TRUE,Pennsylvania
27354,69,750000,FALSE,Tennessee
27355,77,260000,TRUE,South Dakota
27356,59,400000,FALSE,Tennessee
27357,41,900000,TRUE,Michigan
27358,21,50000,FALSE,Texas
27359,22,930000,FALSE,Arizona
27360,75,760000,FALSE,Iowa
27361,24,370000,FALSE,Oregon
27362,72,400000,TRUE,New Mexico
27363,71,700000,FALSE,Ohio
27364,68,260000,TRUE,New Hampshire
27365,53,380000,TRUE,Nebraska
27366,85,80000,TRUE,New Jersey
27367,98,150000,TRUE,South Carolina
27368,74,910000,TRUE,Ohio
27369,41,420000,TRUE,California
27370,49,220000,TRUE,Nevada
27371,19,900000,TRUE,Pennsylvania
27372,27,800000,TRUE,Louisiana
27373,34,700000,TRUE,Delaware
27374,58,140000,TRUE,Rhode Island
27375,56,320000,FALSE,Georgia
27376,25,170000,FALSE,Texas
27377,80,960000,FALSE,Kansas
27378,73,590000,TRUE,Utah
27379,52,360000,TRUE,Hawaii
27380,31,560000,FALSE,Kansas
27381,18,510000,TRUE,North Carolina
27382,23,600000,TRUE,California
27383,95,570000,FALSE,North Dakota
27384,30,430000,FALSE,Alaska
27385,28,170000,TRUE,Wyoming
27386,26,940000,FALSE,West Virginia
27387,77,620000,TRUE,California
27388,44,550000,FALSE,Nevada
27389,79,880000,TRUE,Montana
27390,71,780000,TRUE,Wyoming
27391,57,530000,TRUE,Missouri
27392,91,910000,FALSE,North Carolina
27393,62,960000,FALSE,North Carolina
27394,97,400000,FALSE,North Dakota
27395,50,910000,FALSE,New Mexico
27396,74,330000,TRUE,Illinois
27397,76,780000,FALSE,Arizona
27398,92,230000,FALSE,Pennsylvania
27399,58,420000,FALSE,Idaho
27400,73,1000000,TRUE,Nebraska
27401,63,930000,FALSE,Pennsylvania
27402,79,850000,TRUE,Pennsylvania
27403,82,450000,FALSE,Texas
27404,59,230000,FALSE,California
27405,74,860000,TRUE,Minnesota
27406,65,790000,FALSE,Delaware
27407,80,450000,FALSE,Idaho
27408,75,510000,TRUE,Vermont
27409,33,450000,TRUE,Texas
27410,77,480000,TRUE,Alabama
27411,86,970000,FALSE,Florida
27412,21,450000,FALSE,Arizona
27413,93,550000,TRUE,Nebraska
27414,66,590000,FALSE,Maryland
27415,87,290000,FALSE,Iowa
27416,45,380000,FALSE,Iowa
27417,22,790000,FALSE,North Dakota
27418,44,730000,FALSE,Utah
27419,34,530000,TRUE,West Virginia
27420,42,620000,FALSE,Maine
27421,67,250000,TRUE,Wyoming
27422,68,570000,FALSE,West Virginia
27423,34,130000,TRUE,New Mexico
27424,89,360000,FALSE,Florida
27425,44,200000,FALSE,Virginia
27426,90,780000,FALSE,Kansas
27427,27,690000,FALSE,North Dakota
27428,41,630000,TRUE,Washington
27429,99,300000,TRUE,Missouri
27430,78,490000,TRUE,New York
27431,97,960000,FALSE,Utah
27432,84,980000,TRUE,Alaska
27433,18,840000,TRUE,Arkansas
27434,35,30000,FALSE,Nebraska
27435,42,450000,FALSE,Hawaii
27436,95,740000,FALSE,Idaho
27437,71,700000,TRUE,Montana
27438,72,430000,FALSE,Nebraska
27439,60,930000,FALSE,Hawaii
27440,92,750000,FALSE,Minnesota
27441,46,790000,FALSE,New Mexico
27442,45,380000,TRUE,Ohio
27443,89,870000,FALSE,Iowa
27444,53,750000,FALSE,Washington
27445,70,300000,TRUE,Minnesota
27446,61,750000,TRUE,Idaho
27447,26,460000,TRUE,Iowa
27448,79,500000,FALSE,Michigan
27449,22,910000,TRUE,California
27450,73,880000,FALSE,Arizona
27451,73,490000,FALSE,Louisiana
27452,69,440000,FALSE,Maryland
27453,48,50000,FALSE,West Virginia
27454,33,270000,TRUE,West Virginia
27455,67,500000,FALSE,Alabama
27456,83,730000,TRUE,New Hampshire
27457,95,250000,TRUE,Georgia
27458,31,400000,FALSE,Maryland
27459,22,290000,FALSE,Oregon
27460,21,390000,FALSE,South Dakota
27461,22,810000,TRUE,South Carolina
27462,34,310000,FALSE,Louisiana
27463,42,980000,TRUE,Wyoming
27464,61,370000,TRUE,Massachusetts
27465,40,330000,TRUE,New Hampshire
27466,34,890000,FALSE,North Carolina
27467,57,530000,FALSE,Nevada
27468,85,570000,FALSE,Washington
27469,62,680000,FALSE,North Carolina
27470,84,520000,TRUE,Tennessee
27471,90,450000,FALSE,Kansas
27472,86,390000,TRUE,New Jersey
27473,84,500000,TRUE,South Carolina
27474,61,570000,FALSE,Wyoming
27475,34,940000,FALSE,New Jersey
27476,79,470000,TRUE,Kentucky
27477,52,340000,FALSE,Alabama
27478,62,480000,TRUE,Texas
27479,30,220000,TRUE,Maryland
27480,71,420000,FALSE,Arkansas
27481,41,880000,TRUE,Maine
27482,83,850000,TRUE,Ohio
27483,34,670000,TRUE,Oklahoma
27484,41,500000,FALSE,Vermont
27485,56,500000,TRUE,Wisconsin
27486,80,380000,TRUE,Delaware
27487,47,20000,TRUE,Maine
27488,23,710000,FALSE,Louisiana
27489,82,140000,TRUE,Alabama
27490,48,660000,TRUE,Idaho
27491,70,650000,TRUE,Alabama
27492,74,260000,TRUE,South Dakota
27493,45,90000,TRUE,Wyoming
27494,70,650000,FALSE,Nevada
27495,77,760000,TRUE,Louisiana
27496,41,390000,FALSE,New York
27497,30,20000,TRUE,California
27498,26,20000,FALSE,Mississippi
27499,64,210000,FALSE,Missouri
27500,76,280000,FALSE,Missouri
27501,62,900000,TRUE,North Carolina
27502,51,350000,TRUE,California
27503,84,480000,FALSE,West Virginia
27504,75,160000,FALSE,Virginia
27505,78,170000,FALSE,South Dakota
27506,31,330000,FALSE,Maine
27507,21,490000,TRUE,Indiana
27508,81,220000,FALSE,New Mexico
27509,27,860000,TRUE,Illinois
27510,51,930000,FALSE,Mississippi
27511,89,960000,TRUE,Tennessee
27512,89,440000,TRUE,Vermont
27513,93,620000,TRUE,Michigan
27514,63,980000,FALSE,Utah
27515,45,670000,FALSE,Hawaii
27516,79,700000,TRUE,Montana
27517,40,710000,FALSE,Alaska
27518,92,890000,TRUE,Mississippi
27519,24,930000,TRUE,Utah
27520,99,940000,FALSE,West Virginia
27521,47,190000,TRUE,Wyoming
27522,86,650000,TRUE,Minnesota
27523,92,30000,TRUE,Kentucky
27524,97,160000,TRUE,Wyoming
27525,65,740000,TRUE,Wyoming
27526,94,280000,FALSE,Connecticut
27527,80,560000,TRUE,Tennessee
27528,32,740000,FALSE,Vermont
27529,35,350000,FALSE,Idaho
27530,32,220000,FALSE,Tennessee
27531,83,370000,TRUE,Oklahoma
27532,86,120000,FALSE,Hawaii
27533,89,630000,TRUE,Virginia
27534,65,290000,TRUE,Arkansas
27535,73,480000,FALSE,Iowa
27536,31,270000,TRUE,Wyoming
27537,84,660000,FALSE,Tennessee
27538,65,490000,TRUE,New Hampshire
27539,98,740000,FALSE,Idaho
27540,46,620000,FALSE,Colorado
27541,76,560000,FALSE,Michigan
27542,26,970000,FALSE,Hawaii
27543,72,490000,FALSE,South Carolina
27544,84,490000,TRUE,Georgia
27545,51,760000,TRUE,Wyoming
27546,66,220000,FALSE,Illinois
27547,69,270000,TRUE,Alaska
27548,93,110000,FALSE,North Dakota
27549,40,760000,FALSE,West Virginia
27550,59,410000,TRUE,Nebraska
27551,86,590000,TRUE,Missouri
27552,66,300000,TRUE,New York
27553,40,840000,TRUE,Montana
27554,62,40000,TRUE,New York
27555,34,380000,TRUE,Nebraska
27556,75,980000,TRUE,Idaho
27557,78,830000,TRUE,Oregon
27558,92,840000,FALSE,Rhode Island
27559,73,250000,TRUE,Rhode Island
27560,39,250000,TRUE,Delaware
27561,75,780000,TRUE,Arkansas
27562,95,170000,FALSE,Virginia
27563,75,80000,TRUE,Minnesota
27564,56,240000,FALSE,Alabama
27565,64,400000,FALSE,Maryland
27566,88,510000,FALSE,New Mexico
27567,84,160000,FALSE,Iowa
27568,74,50000,FALSE,Massachusetts
27569,64,600000,TRUE,Hawaii
27570,51,930000,TRUE,Idaho
27571,42,190000,TRUE,Nebraska
27572,52,890000,TRUE,New Mexico
27573,26,480000,TRUE,Alabama
27574,89,40000,TRUE,Utah
27575,33,130000,FALSE,Louisiana
27576,38,230000,FALSE,Colorado
27577,87,460000,FALSE,Alabama
27578,26,230000,TRUE,Tennessee
27579,82,800000,FALSE,South Dakota
27580,29,760000,FALSE,Nevada
27581,68,470000,TRUE,Utah
27582,67,360000,FALSE,Georgia
27583,28,930000,TRUE,Arizona
27584,71,820000,TRUE,North Dakota
27585,70,710000,FALSE,Ohio
27586,44,670000,FALSE,Alabama
27587,19,800000,FALSE,Arkansas
27588,64,810000,FALSE,Indiana
27589,26,370000,TRUE,Louisiana
27590,20,330000,FALSE,New York
27591,48,30000,TRUE,Wyoming
27592,58,190000,TRUE,Ohio
27593,57,400000,TRUE,New Mexico
27594,81,60000,TRUE,Massachusetts
27595,27,330000,FALSE,Mississippi
27596,40,2000,FALSE,Delaware
27597,88,310000,TRUE,Iowa
27598,70,530000,FALSE,Maine
27599,72,490000,TRUE,Iowa
27600,92,170000,FALSE,Nebraska
27601,84,120000,FALSE,Wyoming
27602,81,630000,TRUE,Oregon
27603,81,220000,TRUE,South Carolina
27604,28,240000,TRUE,New Hampshire
27605,22,440000,TRUE,Kansas
27606,19,710000,TRUE,Massachusetts
27607,46,720000,FALSE,Iowa
27608,55,300000,TRUE,Massachusetts
27609,94,380000,FALSE,California
27610,50,800000,TRUE,Virginia
27611,70,130000,TRUE,Vermont
27612,87,340000,FALSE,Indiana
27613,40,230000,FALSE,Florida
27614,87,210000,TRUE,Arkansas
27615,82,650000,FALSE,Oregon
27616,86,370000,FALSE,Florida
27617,31,720000,TRUE,Texas
27618,36,70000,TRUE,Arizona
27619,90,70000,FALSE,Oklahoma
27620,34,920000,FALSE,Rhode Island
27621,61,360000,TRUE,Washington
27622,22,580000,FALSE,Kentucky
27623,63,910000,TRUE,Texas
27624,97,510000,FALSE,Arizona
27625,61,40000,FALSE,Minnesota
27626,64,430000,FALSE,Utah
27627,38,980000,TRUE,Louisiana
27628,72,930000,TRUE,Alabama
27629,62,820000,TRUE,New York
27630,46,360000,FALSE,Montana
27631,68,40000,FALSE,Maine
27632,74,220000,TRUE,New Hampshire
27633,72,270000,TRUE,Wyoming
27634,72,980000,FALSE,Missouri
27635,30,820000,TRUE,North Dakota
27636,98,320000,TRUE,Tennessee
27637,18,500000,TRUE,California
27638,98,920000,FALSE,Wyoming
27639,67,660000,TRUE,Georgia
27640,36,890000,TRUE,Connecticut
27641,73,220000,FALSE,Illinois
27642,65,740000,FALSE,Idaho
27643,47,410000,TRUE,Georgia
27644,48,360000,TRUE,Iowa
27645,96,590000,FALSE,Kansas
27646,18,140000,TRUE,Texas
27647,46,180000,FALSE,Rhode Island
27648,55,920000,FALSE,Arizona
27649,42,950000,TRUE,Texas
27650,33,690000,FALSE,Iowa
27651,41,650000,TRUE,Idaho
27652,65,390000,FALSE,Virginia
27653,21,220000,FALSE,Tennessee
27654,65,330000,TRUE,Michigan
27655,85,390000,TRUE,Illinois
27656,31,200000,FALSE,New Mexico
27657,60,80000,FALSE,Indiana
27658,97,870000,FALSE,Iowa
27659,62,30000,TRUE,Pennsylvania
27660,45,820000,FALSE,Massachusetts
27661,48,320000,TRUE,Washington
27662,46,260000,FALSE,Ohio
27663,92,850000,TRUE,Mississippi
27664,69,660000,TRUE,Arkansas
27665,62,360000,TRUE,Wisconsin
27666,29,370000,FALSE,Wyoming
27667,27,290000,TRUE,Michigan
27668,52,690000,FALSE,Rhode Island
27669,35,100000,FALSE,Alaska
27670,36,880000,TRUE,Arizona
27671,49,270000,TRUE,Missouri
27672,93,300000,TRUE,Oklahoma
27673,92,810000,TRUE,North Carolina
27674,80,660000,TRUE,Rhode Island
27675,20,800000,FALSE,North Dakota
27676,30,140000,TRUE,Utah
27677,70,940000,TRUE,Georgia
27678,69,270000,FALSE,South Dakota
27679,39,790000,FALSE,Alabama
27680,86,170000,TRUE,Mississippi
27681,69,210000,FALSE,West Virginia
27682,89,220000,TRUE,Michigan
27683,41,30000,TRUE,Indiana
27684,79,30000,TRUE,Virginia
27685,76,320000,TRUE,North Carolina
27686,76,120000,TRUE,Colorado
27687,95,150000,FALSE,North Carolina
27688,62,940000,FALSE,Alabama
27689,62,320000,TRUE,Massachusetts
27690,58,940000,FALSE,Indiana
27691,74,40000,TRUE,West Virginia
27692,54,440000,TRUE,Washington
27693,72,870000,TRUE,Georgia
27694,74,260000,FALSE,Wisconsin
27695,95,1000000,TRUE,Kentucky
27696,58,260000,TRUE,Pennsylvania
27697,88,960000,FALSE,Indiana
27698,66,180000,FALSE,Louisiana
27699,97,60000,FALSE,South Dakota
27700,88,660000,FALSE,Wisconsin
27701,36,490000,FALSE,South Dakota
27702,81,640000,FALSE,Iowa
27703,35,920000,TRUE,New York
27704,38,630000,TRUE,Indiana
27705,19,910000,TRUE,New York
27706,62,490000,TRUE,New York
27707,26,380000,FALSE,Tennessee
27708,96,430000,TRUE,Iowa
27709,82,170000,FALSE,Rhode Island
27710,94,350000,FALSE,Utah
27711,80,610000,FALSE,South Dakota
27712,32,270000,TRUE,Pennsylvania
27713,27,870000,TRUE,Massachusetts
27714,91,720000,FALSE,Texas
27715,86,840000,FALSE,Vermont
27716,24,560000,TRUE,Louisiana
27717,39,700000,FALSE,Arkansas
27718,28,930000,FALSE,South Dakota
27719,46,540000,FALSE,Massachusetts
27720,39,980000,FALSE,Nebraska
27721,87,230000,FALSE,Arkansas
27722,81,710000,TRUE,North Dakota
27723,34,760000,FALSE,Missouri
27724,82,160000,FALSE,Utah
27725,40,450000,TRUE,New York
27726,64,450000,TRUE,Kansas
27727,47,1000000,FALSE,New Hampshire
27728,98,30000,TRUE,Alaska
27729,61,730000,FALSE,Alaska
27730,21,250000,TRUE,Michigan
27731,42,630000,FALSE,New Hampshire
27732,80,410000,TRUE,Kansas
27733,50,510000,TRUE,Mississippi
27734,64,830000,TRUE,Illinois
27735,18,320000,TRUE,Maryland
27736,25,40000,TRUE,Kansas
27737,41,310000,TRUE,Oregon
27738,66,300000,TRUE,Connecticut
27739,53,860000,FALSE,Hawaii
27740,64,860000,TRUE,Massachusetts
27741,27,430000,TRUE,Florida
27742,46,670000,TRUE,South Carolina
27743,55,170000,FALSE,Kentucky
27744,59,240000,FALSE,Arizona
27745,61,700000,FALSE,New Mexico
27746,85,830000,TRUE,Missouri
27747,45,650000,FALSE,South Carolina
27748,70,340000,TRUE,California
27749,90,780000,TRUE,South Dakota
27750,22,620000,TRUE,West Virginia
27751,19,880000,FALSE,Indiana
27752,54,460000,TRUE,Kansas
27753,49,920000,FALSE,Alabama
27754,81,980000,FALSE,Iowa
27755,86,880000,FALSE,New Jersey
27756,40,590000,FALSE,Missouri
27757,44,700000,TRUE,Kentucky
27758,65,800000,TRUE,Nevada
27759,88,470000,TRUE,Massachusetts
27760,35,170000,TRUE,Oklahoma
27761,28,190000,FALSE,Kentucky
27762,94,980000,TRUE,Nevada
27763,70,370000,FALSE,Kansas
27764,56,140000,FALSE,Indiana
27765,84,500000,FALSE,Texas
27766,68,780000,FALSE,Montana
27767,75,490000,FALSE,Maine
27768,62,180000,FALSE,South Dakota
27769,35,260000,FALSE,Arkansas
27770,39,350000,TRUE,Pennsylvania
27771,44,930000,TRUE,Utah
27772,95,40000,FALSE,Kentucky
27773,27,7000,TRUE,South Carolina
27774,23,920000,TRUE,Pennsylvania
27775,64,730000,FALSE,New Mexico
27776,97,70000,FALSE,Florida
27777,41,180000,FALSE,Utah
27778,64,260000,FALSE,Florida
27779,44,750000,TRUE,New Jersey
27780,74,410000,FALSE,South Dakota
27781,21,290000,TRUE,Georgia
27782,19,370000,FALSE,Iowa
27783,98,220000,FALSE,Georgia
27784,44,730000,FALSE,Arizona
27785,63,620000,TRUE,Maryland
27786,23,230000,TRUE,Alabama
27787,86,700000,TRUE,Maine
27788,59,590000,FALSE,California
27789,24,360000,FALSE,New Jersey
27790,89,840000,TRUE,Nevada
27791,64,680000,TRUE,Pennsylvania
27792,77,640000,TRUE,Montana
27793,47,160000,FALSE,North Dakota
27794,57,880000,FALSE,Nebraska
27795,28,330000,TRUE,Delaware
27796,97,290000,TRUE,Vermont
27797,63,370000,TRUE,Ohio
27798,44,710000,TRUE,Kentucky
27799,31,20000,FALSE,Illinois
27800,99,810000,FALSE,Utah
27801,63,810000,TRUE,Pennsylvania
27802,55,600000,FALSE,Utah
27803,79,580000,TRUE,Michigan
27804,29,120000,TRUE,Iowa
27805,89,840000,TRUE,Pennsylvania
27806,31,170000,TRUE,Colorado
27807,80,410000,FALSE,Florida
27808,72,220000,TRUE,Delaware
27809,32,490000,TRUE,Wyoming
27810,44,450000,FALSE,Ohio
27811,74,260000,FALSE,Texas
27812,30,850000,FALSE,Oregon
27813,22,920000,TRUE,California
27814,18,790000,TRUE,Illinois
27815,60,320000,FALSE,Oregon
27816,74,220000,TRUE,Georgia
27817,78,220000,TRUE,Colorado
27818,45,790000,TRUE,Indiana
27819,90,840000,FALSE,Nevada
27820,95,540000,TRUE,Nevada
27821,84,860000,FALSE,Texas
27822,75,680000,FALSE,Illinois
27823,55,400000,FALSE,Rhode Island
27824,88,890000,FALSE,Florida
27825,76,700000,TRUE,Hawaii
27826,56,950000,FALSE,Arizona
27827,97,90000,FALSE,Wyoming
27828,27,130000,FALSE,North Carolina
27829,85,680000,FALSE,Alaska
27830,84,790000,FALSE,North Dakota
27831,91,990000,TRUE,Massachusetts
27832,29,940000,FALSE,Rhode Island
27833,64,200000,TRUE,Virginia
27834,62,560000,TRUE,Alabama
27835,29,140000,FALSE,West Virginia
27836,51,160000,FALSE,Delaware
27837,95,660000,TRUE,Kansas
27838,70,430000,FALSE,Hawaii
27839,89,940000,FALSE,New York
27840,79,760000,FALSE,Connecticut
27841,60,270000,TRUE,Hawaii
27842,93,200000,FALSE,Arizona
27843,37,380000,FALSE,South Dakota
27844,18,220000,TRUE,Kentucky
27845,76,870000,FALSE,New York
27846,78,380000,FALSE,California
27847,61,280000,FALSE,West Virginia
27848,59,950000,FALSE,Illinois
27849,19,760000,TRUE,California
27850,63,350000,TRUE,Texas
27851,34,940000,TRUE,Arizona
27852,77,1000,FALSE,Colorado
27853,40,310000,TRUE,Alabama
27854,80,640000,TRUE,California
27855,91,460000,TRUE,Colorado
27856,84,850000,TRUE,Iowa
27857,38,330000,TRUE,Virginia
27858,28,520000,TRUE,New Hampshire
27859,55,250000,FALSE,Mississippi
27860,52,110000,FALSE,Georgia
27861,46,740000,TRUE,Utah
27862,32,250000,FALSE,Illinois
27863,56,950000,FALSE,Missouri
27864,95,770000,FALSE,New Hampshire
27865,33,670000,TRUE,Vermont
27866,46,690000,TRUE,Texas
27867,28,410000,FALSE,Wisconsin
27868,46,500000,FALSE,Louisiana
27869,20,880000,FALSE,North Dakota
27870,59,550000,TRUE,Rhode Island
27871,75,270000,FALSE,Kansas
27872,40,80000,TRUE,New Jersey
27873,42,930000,TRUE,Texas
27874,25,20000,TRUE,South Dakota
27875,34,580000,TRUE,Maryland
27876,85,110000,TRUE,Ohio
27877,35,460000,TRUE,North Dakota
27878,55,870000,TRUE,Tennessee
27879,63,6000,FALSE,Arkansas
27880,91,360000,FALSE,Oregon
27881,97,740000,TRUE,Indiana
27882,89,980000,TRUE,Rhode Island
27883,74,650000,TRUE,Hawaii
27884,56,350000,FALSE,Montana
27885,36,810000,FALSE,Nebraska
27886,18,360000,TRUE,Indiana
27887,23,980000,TRUE,Arkansas
27888,43,100000,FALSE,Alaska
27889,25,20000,TRUE,Arkansas
27890,90,620000,TRUE,Washington
27891,79,60000,TRUE,Mississippi
27892,99,930000,FALSE,Utah
27893,85,120000,TRUE,Arkansas
27894,49,670000,TRUE,West Virginia
27895,58,790000,TRUE,Oklahoma
27896,81,610000,FALSE,Montana
27897,89,40000,TRUE,New Mexico
27898,63,100000,FALSE,West Virginia
27899,76,730000,FALSE,Massachusetts
27900,98,430000,FALSE,California
27901,84,990000,TRUE,Utah
27902,38,680000,FALSE,Indiana
27903,96,190000,TRUE,Arkansas
27904,39,200000,FALSE,California
27905,47,790000,TRUE,Massachusetts
27906,25,710000,TRUE,Kentucky
27907,51,250000,TRUE,South Dakota
27908,67,120000,TRUE,North Dakota
27909,46,210000,FALSE,Louisiana
27910,45,500000,TRUE,Utah
27911,64,410000,TRUE,New Hampshire
27912,59,610000,FALSE,Wisconsin
27913,39,920000,FALSE,Kansas
27914,58,490000,TRUE,Missouri
27915,45,550000,FALSE,Rhode Island
27916,42,810000,TRUE,Alaska
27917,62,540000,TRUE,Oregon
27918,26,680000,TRUE,Alaska
27919,53,740000,FALSE,New Jersey
27920,35,290000,FALSE,Mississippi
27921,91,860000,TRUE,South Dakota
27922,60,440000,FALSE,Alabama
27923,30,990000,TRUE,Louisiana
27924,76,350000,TRUE,Maryland
27925,64,650000,FALSE,Ohio
27926,87,290000,FALSE,Montana
27927,26,740000,FALSE,Maryland
27928,25,370000,TRUE,Oregon
27929,44,980000,FALSE,New Mexico
27930,51,160000,FALSE,Missouri
27931,97,890000,TRUE,Minnesota
27932,36,30000,FALSE,Arkansas
27933,86,630000,TRUE,Idaho
27934,56,260000,TRUE,West Virginia
27935,54,820000,FALSE,Louisiana
27936,72,810000,TRUE,Louisiana
27937,25,420000,FALSE,Kentucky
27938,37,460000,FALSE,Vermont
27939,44,720000,FALSE,Ohio
27940,49,290000,FALSE,Arkansas
27941,66,690000,TRUE,Florida
27942,38,330000,TRUE,North Dakota
27943,19,500000,TRUE,Montana
27944,66,550000,FALSE,Wyoming
27945,27,110000,FALSE,Mississippi
27946,63,420000,FALSE,New Hampshire
27947,39,700000,FALSE,Texas
27948,38,1000000,FALSE,Wyoming
27949,54,480000,TRUE,North Carolina
27950,89,300000,FALSE,Maryland
27951,86,400000,TRUE,Texas
27952,55,770000,TRUE,Maryland
27953,40,840000,TRUE,Iowa
27954,39,560000,TRUE,Wyoming
27955,87,560000,FALSE,Michigan
27956,24,830000,TRUE,Connecticut
27957,40,840000,TRUE,Missouri
27958,46,460000,TRUE,Mississippi
27959,63,270000,TRUE,Wyoming
27960,75,100000,TRUE,New York
27961,89,470000,TRUE,Vermont
27962,29,940000,FALSE,Oklahoma
27963,95,30000,TRUE,Maine
27964,25,1000000,FALSE,Rhode Island
27965,65,690000,FALSE,Tennessee
27966,68,730000,TRUE,Mississippi
27967,62,40000,FALSE,North Carolina
27968,65,380000,TRUE,Texas
27969,70,720000,FALSE,West Virginia
27970,46,410000,FALSE,Pennsylvania
27971,93,270000,FALSE,Maine
27972,44,980000,FALSE,Michigan
27973,65,980000,FALSE,Rhode Island
27974,70,290000,FALSE,California
27975,20,670000,TRUE,Missouri
27976,35,920000,TRUE,Idaho
27977,63,400000,TRUE,New Hampshire
27978,43,80000,TRUE,Wyoming
27979,83,130000,FALSE,Pennsylvania
27980,64,120000,TRUE,Idaho
27981,43,170000,TRUE,West Virginia
27982,82,460000,TRUE,Pennsylvania
27983,86,550000,TRUE,New Jersey
27984,61,780000,FALSE,Rhode Island
27985,97,600000,FALSE,Hawaii
27986,42,350000,FALSE,Wisconsin
27987,44,420000,TRUE,Wisconsin
27988,65,540000,TRUE,Nevada
27989,31,310000,TRUE,Oregon
27990,58,690000,FALSE,Arkansas
27991,40,330000,FALSE,Maryland
27992,58,970000,TRUE,Connecticut
27993,99,690000,TRUE,Ohio
27994,46,570000,FALSE,Ohio
27995,93,910000,TRUE,New Hampshire
27996,37,600000,TRUE,Iowa
27997,97,660000,FALSE,Washington
27998,98,90000,FALSE,Iowa
27999,84,680000,TRUE,Ohio
28000,83,480000,TRUE,Pennsylvania
28001,81,200000,FALSE,Oklahoma
28002,30,610000,FALSE,West Virginia
28003,21,840000,FALSE,Montana
28004,50,410000,FALSE,New Jersey
28005,63,250000,FALSE,Nebraska
28006,53,420000,FALSE,Nevada
28007,31,100000,FALSE,South Dakota
28008,92,290000,FALSE,New Mexico
28009,91,940000,TRUE,Oregon
28010,23,890000,TRUE,New Hampshire
28011,25,930000,FALSE,California
28012,96,940000,FALSE,Illinois
28013,84,970000,TRUE,Michigan
28014,72,180000,FALSE,New Hampshire
28015,30,620000,FALSE,North Dakota
28016,53,900000,FALSE,Maryland
28017,73,680000,TRUE,New Mexico
28018,84,820000,TRUE,South Dakota
28019,27,450000,FALSE,Wisconsin
28020,36,900000,FALSE,Washington
28021,35,770000,FALSE,Massachusetts
28022,87,610000,FALSE,South Carolina
28023,18,240000,TRUE,New Mexico
28024,30,80000,FALSE,Kansas
28025,37,430000,TRUE,Iowa
28026,37,430000,FALSE,North Carolina
28027,47,770000,FALSE,Utah
28028,53,410000,TRUE,Virginia
28029,72,500000,TRUE,South Dakota
28030,19,750000,FALSE,North Dakota
28031,90,980000,FALSE,Idaho
28032,93,160000,TRUE,Connecticut
28033,60,550000,TRUE,Mississippi
28034,52,670000,TRUE,Louisiana
28035,32,880000,FALSE,Arkansas
28036,31,580000,FALSE,West Virginia
28037,26,650000,TRUE,Colorado
28038,36,260000,TRUE,New York
28039,60,410000,TRUE,Arizona
28040,98,20000,FALSE,Utah
28041,38,410000,TRUE,Oklahoma
28042,28,330000,FALSE,Rhode Island
28043,59,70000,FALSE,California
28044,30,820000,FALSE,Maine
28045,75,850000,TRUE,Iowa
28046,47,860000,FALSE,Arizona
28047,48,790000,TRUE,Rhode Island
28048,39,730000,FALSE,Wyoming
28049,84,390000,FALSE,Texas
28050,90,400000,TRUE,Maryland
28051,84,790000,TRUE,California
28052,80,40000,TRUE,New Jersey
28053,59,90000,FALSE,Minnesota
28054,62,790000,TRUE,Illinois
28055,67,430000,TRUE,Pennsylvania
28056,20,810000,TRUE,Maryland
28057,39,330000,TRUE,Maryland
28058,97,150000,FALSE,Maine
28059,48,700000,FALSE,Idaho
28060,75,650000,TRUE,Delaware
28061,55,600000,FALSE,Wyoming
28062,31,680000,FALSE,Connecticut
28063,63,460000,TRUE,New Mexico
28064,89,140000,FALSE,Rhode Island
28065,22,380000,TRUE,New Mexico
28066,74,580000,FALSE,New Hampshire
28067,72,270000,TRUE,Nebraska
28068,43,270000,FALSE,Massachusetts
28069,93,180000,FALSE,Indiana
28070,42,560000,TRUE,Montana
28071,75,310000,TRUE,Wisconsin
28072,98,970000,FALSE,Virginia
